Category,Resume
PMO,Skills: Proficient in Python. Experience: Worked at DataWorks as PMO for 3 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 6 successful projects.
PMO,Skills: Proficient in SQL. Experience: Worked at TechCorp as PMO for 2 years. Education: Completed MBA in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 49 successful projects.
PMO,Skills: Proficient in Java. Experience: Worked at TechCorp as PMO for 6 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 46 successful projects.
PMO,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as PMO for 4 years. Education: Completed B.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 43 successful projects.
PMO,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as PMO for 10 years. Education: Completed M.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 37 successful projects.
PMO,Skills: Proficient in TensorFlow. Experience: Worked at InnovateLtd as PMO for 10 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 50 successful projects.
PMO,Skills: Proficient in Java. Experience: Worked at DataWorks as PMO for 7 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 37 successful projects.
PMO,Skills: Proficient in AWS. Experience: Worked at TechCorp as PMO for 7 years. Education: Completed M.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 40 successful projects.
PMO,Skills: Proficient in Docker. Experience: Worked at InnovateLtd as PMO for 7 years. Education: Completed MBA in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 16 successful projects.
PMO,Skills: Proficient in Python. Experience: Worked at TechCorp as PMO for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 30 successful projects.
PMO,Skills: Proficient in Python. Experience: Worked at TechCorp as PMO for 3 years. Education: Completed M.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 46 successful projects.
PMO,Skills: Proficient in Python. Experience: Worked at DataWorks as PMO for 2 years. Education: Completed MBA in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 6 successful projects.
PMO,Skills: Proficient in Python. Experience: Worked at TechCorp as PMO for 2 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 32 successful projects.
PMO,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as PMO for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 22 successful projects.
PMO,Skills: Proficient in Python. Experience: Worked at InnovateLtd as PMO for 5 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 47 successful projects.
PMO,Skills: Proficient in TensorFlow. Experience: Worked at InnovateLtd as PMO for 2 years. Education: Completed B.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 26 successful projects.
PMO,Skills: Proficient in AWS. Experience: Worked at TechCorp as PMO for 3 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 16 successful projects.
PMO,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as PMO for 9 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 47 successful projects.
PMO,Skills: Proficient in SQL. Experience: Worked at DataWorks as PMO for 10 years. Education: Completed MBA in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 21 successful projects.
PMO,Skills: Proficient in Java. Experience: Worked at TechCorp as PMO for 3 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 27 successful projects.
PMO,Skills: Proficient in Docker. Experience: Worked at DataWorks as PMO for 1 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 32 successful projects.
PMO,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as PMO for 6 years. Education: Completed MBA in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 22 successful projects.
PMO,Skills: Proficient in Docker. Experience: Worked at TechCorp as PMO for 8 years. Education: Completed MBA in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 34 successful projects.
PMO,Skills: Proficient in Python. Experience: Worked at DataWorks as PMO for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 24 successful projects.
PMO,Skills: Proficient in Java. Experience: Worked at DataWorks as PMO for 6 years. Education: Completed MBA in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 22 successful projects.
PMO,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as PMO for 8 years. Education: Completed MBA in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 23 successful projects.
PMO,Skills: Proficient in AWS. Experience: Worked at DataWorks as PMO for 6 years. Education: Completed MBA in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 20 successful projects.
PMO,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as PMO for 10 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 22 successful projects.
PMO,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as PMO for 10 years. Education: Completed MBA in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 13 successful projects.
PMO,Skills: Proficient in Python. Experience: Worked at InnovateLtd as PMO for 5 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 5 successful projects.
Business Analyst,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Business Analyst for 6 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 37 successful projects.
Business Analyst,Skills: Proficient in Java. Experience: Worked at DataWorks as Business Analyst for 2 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 8 successful projects.
Business Analyst,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Business Analyst for 8 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 31 successful projects.
Business Analyst,Skills: Proficient in Docker. Experience: Worked at TechCorp as Business Analyst for 4 years. Education: Completed MBA in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 31 successful projects.
Business Analyst,Skills: Proficient in TensorFlow. Experience: Worked at InnovateLtd as Business Analyst for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 45 successful projects.
Business Analyst,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Business Analyst for 4 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 19 successful projects.
Business Analyst,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Business Analyst for 3 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 49 successful projects.
Business Analyst,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Business Analyst for 9 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 43 successful projects.
Business Analyst,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Business Analyst for 5 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 8 successful projects.
Business Analyst,Skills: Proficient in Python. Experience: Worked at InnovateLtd as Business Analyst for 3 years. Education: Completed MBA in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 28 successful projects.
Business Analyst,Skills: Proficient in Docker. Experience: Worked at InnovateLtd as Business Analyst for 5 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 27 successful projects.
Business Analyst,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Business Analyst for 6 years. Education: Completed B.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 23 successful projects.
Business Analyst,Skills: Proficient in Docker. Experience: Worked at TechCorp as Business Analyst for 4 years. Education: Completed MBA in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 20 successful projects.
Business Analyst,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Business Analyst for 7 years. Education: Completed B.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 22 successful projects.
Business Analyst,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Business Analyst for 9 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 20 successful projects.
Business Analyst,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Business Analyst for 6 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 6 successful projects.
Business Analyst,Skills: Proficient in Python. Experience: Worked at DataWorks as Business Analyst for 2 years. Education: Completed MBA in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 38 successful projects.
Business Analyst,Skills: Proficient in Java. Experience: Worked at DataWorks as Business Analyst for 6 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 37 successful projects.
Business Analyst,Skills: Proficient in AWS. Experience: Worked at DataWorks as Business Analyst for 4 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 21 successful projects.
Business Analyst,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Business Analyst for 2 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 38 successful projects.
Business Analyst,Skills: Proficient in Java. Experience: Worked at TechCorp as Business Analyst for 2 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 23 successful projects.
Business Analyst,Skills: Proficient in Docker. Experience: Worked at DataWorks as Business Analyst for 2 years. Education: Completed M.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 25 successful projects.
Business Analyst,Skills: Proficient in Python. Experience: Worked at InnovateLtd as Business Analyst for 8 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 39 successful projects.
Business Analyst,Skills: Proficient in SQL. Experience: Worked at TechCorp as Business Analyst for 3 years. Education: Completed M.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 26 successful projects.
Business Analyst,Skills: Proficient in Docker. Experience: Worked at InnovateLtd as Business Analyst for 10 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 16 successful projects.
Business Analyst,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Business Analyst for 5 years. Education: Completed MBA in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 14 successful projects.
Business Analyst,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Business Analyst for 2 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 25 successful projects.
Business Analyst,Skills: Proficient in Python. Experience: Worked at TechCorp as Business Analyst for 6 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 6 successful projects.
DotNet Developer,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as DotNet Developer for 1 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 22 successful projects.
DotNet Developer,Skills: Proficient in Docker. Experience: Worked at TechCorp as DotNet Developer for 4 years. Education: Completed MBA in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 41 successful projects.
DotNet Developer,Skills: Proficient in TensorFlow. Experience: Worked at InnovateLtd as DotNet Developer for 10 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 33 successful projects.
DotNet Developer,Skills: Proficient in TensorFlow. Experience: Worked at InnovateLtd as DotNet Developer for 5 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 38 successful projects.
DotNet Developer,Skills: Proficient in Docker. Experience: Worked at TechCorp as DotNet Developer for 1 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 27 successful projects.
DotNet Developer,Skills: Proficient in Docker. Experience: Worked at DataWorks as DotNet Developer for 6 years. Education: Completed MBA in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 28 successful projects.
DotNet Developer,Skills: Proficient in Docker. Experience: Worked at InnovateLtd as DotNet Developer for 2 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 48 successful projects.
DotNet Developer,Skills: Proficient in Java. Experience: Worked at DataWorks as DotNet Developer for 10 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 16 successful projects.
DotNet Developer,Skills: Proficient in AWS. Experience: Worked at TechCorp as DotNet Developer for 3 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 36 successful projects.
DotNet Developer,Skills: Proficient in AWS. Experience: Worked at DataWorks as DotNet Developer for 1 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 31 successful projects.
DotNet Developer,Skills: Proficient in SQL. Experience: Worked at DataWorks as DotNet Developer for 1 years. Education: Completed MBA in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 37 successful projects.
DotNet Developer,Skills: Proficient in AWS. Experience: Worked at TechCorp as DotNet Developer for 3 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 39 successful projects.
DotNet Developer,Skills: Proficient in Python. Experience: Worked at InnovateLtd as DotNet Developer for 4 years. Education: Completed MBA in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 43 successful projects.
DotNet Developer,Skills: Proficient in Python. Experience: Worked at TechCorp as DotNet Developer for 2 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 20 successful projects.
DotNet Developer,Skills: Proficient in AWS. Experience: Worked at TechCorp as DotNet Developer for 7 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 9 successful projects.
DotNet Developer,Skills: Proficient in Docker. Experience: Worked at TechCorp as DotNet Developer for 4 years. Education: Completed MBA in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 9 successful projects.
DotNet Developer,Skills: Proficient in Java. Experience: Worked at TechCorp as DotNet Developer for 1 years. Education: Completed MBA in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 46 successful projects.
DotNet Developer,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as DotNet Developer for 2 years. Education: Completed MBA in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 14 successful projects.
DotNet Developer,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as DotNet Developer for 9 years. Education: Completed MBA in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 38 successful projects.
DotNet Developer,Skills: Proficient in AWS. Experience: Worked at TechCorp as DotNet Developer for 4 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 21 successful projects.
DotNet Developer,Skills: Proficient in Python. Experience: Worked at InnovateLtd as DotNet Developer for 6 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 30 successful projects.
DotNet Developer,Skills: Proficient in Docker. Experience: Worked at DataWorks as DotNet Developer for 2 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 5 successful projects.
DotNet Developer,Skills: Proficient in Python. Experience: Worked at InnovateLtd as DotNet Developer for 6 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 37 successful projects.
DotNet Developer,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as DotNet Developer for 8 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 17 successful projects.
DotNet Developer,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as DotNet Developer for 5 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 32 successful projects.
DotNet Developer,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as DotNet Developer for 4 years. Education: Completed M.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 10 successful projects.
DotNet Developer,Skills: Proficient in AWS. Experience: Worked at TechCorp as DotNet Developer for 9 years. Education: Completed MBA in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 41 successful projects.
DotNet Developer,Skills: Proficient in Java. Experience: Worked at InnovateLtd as DotNet Developer for 10 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 25 successful projects.
Automation Testing,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Automation Testing for 3 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 14 successful projects.
Automation Testing,Skills: Proficient in Docker. Experience: Worked at DataWorks as Automation Testing for 4 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 12 successful projects.
Automation Testing,Skills: Proficient in AWS. Experience: Worked at InnovateLtd as Automation Testing for 3 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 9 successful projects.
Automation Testing,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Automation Testing for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 50 successful projects.
Automation Testing,Skills: Proficient in SQL. Experience: Worked at DataWorks as Automation Testing for 5 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 40 successful projects.
Automation Testing,Skills: Proficient in AWS. Experience: Worked at InnovateLtd as Automation Testing for 3 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 26 successful projects.
Automation Testing,Skills: Proficient in TensorFlow. Experience: Worked at InnovateLtd as Automation Testing for 4 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 19 successful projects.
Automation Testing,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Automation Testing for 3 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 11 successful projects.
Automation Testing,Skills: Proficient in AWS. Experience: Worked at InnovateLtd as Automation Testing for 9 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 11 successful projects.
Automation Testing,Skills: Proficient in Docker. Experience: Worked at DataWorks as Automation Testing for 3 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 45 successful projects.
Automation Testing,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Automation Testing for 5 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 21 successful projects.
Automation Testing,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Automation Testing for 4 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 6 successful projects.
Automation Testing,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Automation Testing for 6 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 10 successful projects.
Automation Testing,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Automation Testing for 4 years. Education: Completed M.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 21 successful projects.
Automation Testing,Skills: Proficient in Java. Experience: Worked at TechCorp as Automation Testing for 7 years. Education: Completed M.Tech in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 6 successful projects.
Automation Testing,Skills: Proficient in SQL. Experience: Worked at TechCorp as Automation Testing for 6 years. Education: Completed MBA in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 22 successful projects.
Automation Testing,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Automation Testing for 1 years. Education: Completed MBA in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 46 successful projects.
Automation Testing,Skills: Proficient in Java. Experience: Worked at DataWorks as Automation Testing for 5 years. Education: Completed MBA in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 46 successful projects.
Automation Testing,Skills: Proficient in Docker. Experience: Worked at DataWorks as Automation Testing for 2 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 28 successful projects.
Automation Testing,Skills: Proficient in AWS. Experience: Worked at InnovateLtd as Automation Testing for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 36 successful projects.
Automation Testing,Skills: Proficient in Python. Experience: Worked at DataWorks as Automation Testing for 9 years. Education: Completed B.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 16 successful projects.
Automation Testing,Skills: Proficient in Docker. Experience: Worked at TechCorp as Automation Testing for 1 years. Education: Completed M.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 17 successful projects.
Automation Testing,Skills: Proficient in SQL. Experience: Worked at TechCorp as Automation Testing for 4 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 43 successful projects.
Automation Testing,Skills: Proficient in Docker. Experience: Worked at DataWorks as Automation Testing for 2 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 48 successful projects.
Automation Testing,Skills: Proficient in AWS. Experience: Worked at DataWorks as Automation Testing for 6 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 9 successful projects.
Automation Testing,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Automation Testing for 10 years. Education: Completed M.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 10 successful projects.
Network Security Engineer,Skills: Proficient in AWS. Experience: Worked at DataWorks as Network Security Engineer for 1 years. Education: Completed MBA in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 40 successful projects.
Network Security Engineer,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Network Security Engineer for 7 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 36 successful projects.
Network Security Engineer,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Network Security Engineer for 2 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 23 successful projects.
Network Security Engineer,Skills: Proficient in AWS. Experience: Worked at InnovateLtd as Network Security Engineer for 5 years. Education: Completed MBA in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 9 successful projects.
Network Security Engineer,Skills: Proficient in Python. Experience: Worked at TechCorp as Network Security Engineer for 3 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 47 successful projects.
Network Security Engineer,Skills: Proficient in TensorFlow. Experience: Worked at InnovateLtd as Network Security Engineer for 10 years. Education: Completed MBA in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 43 successful projects.
Network Security Engineer,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Network Security Engineer for 3 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Data Science. Achievements: Contributed to 50 successful projects.
Network Security Engineer,Skills: Proficient in TensorFlow. Experience: Worked at TechCorp as Network Security Engineer for 2 years. Education: Completed B.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 49 successful projects.
Network Security Engineer,Skills: Proficient in Python. Experience: Worked at InnovateLtd as Network Security Engineer for 3 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 41 successful projects.
Network Security Engineer,Skills: Proficient in AWS. Experience: Worked at TechCorp as Network Security Engineer for 3 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 42 successful projects.
Network Security Engineer,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Network Security Engineer for 8 years. Education: Completed B.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 40 successful projects.
Network Security Engineer,Skills: Proficient in SQL. Experience: Worked at TechCorp as Network Security Engineer for 2 years. Education: Completed B.Tech in Business Management. Certifications: Certified in AWS. Achievements: Contributed to 39 successful projects.
Network Security Engineer,Skills: Proficient in TensorFlow. Experience: Worked at DataWorks as Network Security Engineer for 4 years. Education: Completed MBA in Electronics. Certifications: Certified in PMP. Achievements: Contributed to 15 successful projects.
Network Security Engineer,Skills: Proficient in Docker. Experience: Worked at InnovateLtd as Network Security Engineer for 7 years. Education: Completed B.Tech in Business Management. Certifications: Certified in PMP. Achievements: Contributed to 17 successful projects.
Network Security Engineer,Skills: Proficient in SQL. Experience: Worked at DataWorks as Network Security Engineer for 6 years. Education: Completed M.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 16 successful projects.
Network Security Engineer,Skills: Proficient in AWS. Experience: Worked at TechCorp as Network Security Engineer for 2 years. Education: Completed MBA in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 31 successful projects.
Network Security Engineer,Skills: Proficient in Docker. Experience: Worked at TechCorp as Network Security Engineer for 2 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 34 successful projects.
Network Security Engineer,Skills: Proficient in Docker. Experience: Worked at DataWorks as Network Security Engineer for 3 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in Scrum. Achievements: Contributed to 26 successful projects.
Network Security Engineer,Skills: Proficient in Java. Experience: Worked at InnovateLtd as Network Security Engineer for 5 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 48 successful projects.
Network Security Engineer,Skills: Proficient in AWS. Experience: Worked at TechCorp as Network Security Engineer for 3 years. Education: Completed MBA in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 19 successful projects.
Network Security Engineer,Skills: Proficient in Java. Experience: Worked at DataWorks as Network Security Engineer for 7 years. Education: Completed MBA in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 27 successful projects.
Network Security Engineer,Skills: Proficient in Python. Experience: Worked at TechCorp as Network Security Engineer for 1 years. Education: Completed MBA in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 24 successful projects.
Network Security Engineer,Skills: Proficient in SQL. Experience: Worked at InnovateLtd as Network Security Engineer for 2 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in PMP. Achievements: Contributed to 44 successful projects.
Network Security Engineer,Skills: Proficient in Python. Experience: Worked at InnovateLtd as Network Security Engineer for 9 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 22 successful projects.
Network Security Engineer,Skills: Proficient in AWS. Experience: Worked at TechCorp as Network Security Engineer for 2 years. Education: Completed M.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 11 successful projects.
SAP Developer,Skills: Proficient in Python. Experience: Worked at DataWorks as SAP Developer for 9 years. Education: Completed M.Tech in Computer Science. Certifications: Certified in AWS. Achievements: Contributed to 20 successful projects.
SAP Developer,Skills: Proficient in Docker. Experience: Worked at TechCorp as SAP Developer for 10 years. Education: Completed M.Tech in Business Management. Certifications: Certified in Scrum. Achievements: Contributed to 21 successful projects.
SAP Developer,Skills: Proficient in AWS. Experience: Worked at TechCorp as SAP Developer for 8 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Scrum. Achievements: Contributed to 21 successful projects.
SAP Developer,Skills: Proficient in Docker. Experience: Worked at InnovateLtd as SAP Developer for 1 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 33 successful projects.
SAP Developer,Skills: Proficient in Python. Experience: Worked at DataWorks as SAP Developer for 7 years. Education: Completed B.Tech in Electronics. Certifications: Certified in AWS. Achievements: Contributed to 5 successful projects.
SAP Developer,Skills: Proficient in Python. Experience: Worked at InnovateLtd as SAP Developer for 4 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 48 successful projects.
SAP Developer,Skills: Proficient in Docker. Experience: Worked at TechCorp as SAP Developer for 5 years. Education: Completed B.Tech in Electronics. Certifications: Certified in Data Science. Achievements: Contributed to 5 successful projects.
SAP Developer,Skills: Proficient in Python. Experience: Worked at DataWorks as SAP Developer for 8 years. Education: Completed B.Tech in Computer Science. Certifications: Certified in Data Science. Achievements: Contributed to 17 successful projects.
